title,content
고려대학교 자연계 지역에서 간단히 먹을 수 있는 식당이 어디인가요?,"애기능생활관 2층에는 학생식당과 교직원식당이 있습니다. 학생식당은 삼성웰스토리가 운영하며, 다양한 메뉴를 저렴한 가격에 제공하고 있습니다."
고려대학교 중앙광장에서 식사할 수 있는 곳이 있나요?,"중앙광장 지하에는 버거킹, 카페, 편의점, 한식당(끼니와 새참)이 있습니다. 버거킹은 인기가 많아 학기 중 식사 시간에는 줄이 길게 늘어서 있습니다."
고려대학교 SK미래관 근처에서 커피를 마실 수 있는 곳은 어디인가요?,"SK미래관 3층에 카페 블루포트가 있습니다. 2024년 1학기부터는 고구마빵, 감자빵 등 특이한 빵도 판매하고 있습니다."
고려대학교 인촌로2빌딩에서 먹을 수 있는 메뉴는 무엇인가요?,인촌로2빌딩 지하에는 순두부정식집이 있습니다.
고려대학교 녹지캠퍼스에서 간단히 식사할 수 있는 곳은 어디인가요?,"녹지캠퍼스 화정체육관 1층 서쪽에 자리잡은 '예손'이라는 이름의 식당이 있으며, 만두라면, 육개장, 만두, 물냉면, 된장찌개 등을 상시로 팔고 있습니다."
고려대학교 국제관에서 식사할 수 있는 곳은 어디인가요?,"국제관 내부에 있는 학생용 카페테리아 식당에서는 4,000원대의 정식과 중화요리를 제공하며, 정식 메뉴는 매일 바뀝니다."
고려대학교 법학관 신관에서 식사할 수 있는 곳이 있나요?,"법학관 신관 5층에는 과거에 법대리아라는 학생식당이 있었으며, 다양한 면류와 샌드위치, 햄버거 등을 판매하여 학생들 사이에서 인기가 높았습니다."
고려대학교 인문·사회계 지역에서 운영 중인 학생식당은 어디에 있나요?,"인문·사회계 지역에는 학생회관 학생식당, 교우회관 학생식당, 현대자동차경영관 지하 1층, 타이거플라자, 중앙도서관, 중앙광장, SK미래관 등 다양한 학생식당이 운영되고 있습니다."
학생회관 학생식당은 어떤 곳인가요?,"학생회관 학생식당은 고려대학교 유일한 직영 식당으로, 학생회관 1층에 위치해 있습니다. 저렴한 가격으로 비빔밥, 덮밥, 볶음밥, 찌개 등 다양한 메뉴를 제공하며, 외부인과 교환학생도 많이 찾습니다. 기업은행의 지원을 받아 리모델링된 후 IBK 카페테리아라고도 불립니다."
교우회관 학생식당의 운영 시간은 어떻게 되나요?,"교우회관 학생식당은 월요일부터 금요일까지 오전 11시부터 오후 2시까지 운영됩니다. 메뉴는 매일 바뀌며, 한식, 일식, 양식 등 다양한 음식을 제공합니다."
자연계 캠퍼스의 애기능생활관 학생식당에서는 어떤 메뉴를 제공하나요?,"애기능생활관 학생식당에서는 주로 한식과 양식 메뉴를 제공하며, 가격대는 3,000원에서 5,000원 사이입니다. 특히, 학생들에게 인기가 많은 볶음밥, 덮밥, 찌개류를 포함하여 다양한 메뉴를 제공합니다."
고려대학교 녹지캠퍼스의 식당은 어디에 있나요?,"녹지캠퍼스에는 의과대학 본관 학생식당, 화정체육관 스낵코너, 아이스링크 스낵코너가 운영 중입니다. 이들 식당에서는 주로 간편한 식사와 스낵류를 제공합니다."
고려대학교에서 고대빵을 어디에서 구매할 수 있나요?,고대빵은 자연계 캠퍼스의 애기능생활관과 하나스퀘어에서 구매할 수 있습니다. 이전에는 인문계 지역의 국제관에서도 판매되었으나 현재는 중단되었습니다.
중앙도서관에서 이용할 수 있는 식당은 어디인가요?,"중앙도서관 내에는 도서관 이용자들을 위한 카페와 간단한 식사를 할 수 있는 스낵코너가 있습니다. 주로 커피, 샌드위치, 베이커리류를 제공하여 공부 중간에 간편하게 이용할 수 있습니다."
학생회관 2층 카페는 어떤 메뉴를 제공하나요?,"학생회관 2층 카페에서는 커피, 차, 주스 등 다양한 음료와 함께 샌드위치, 베이글, 디저트 등을 제공합니다. 조용한 분위기에서 공부하거나 친구들과 대화하기 좋은 공간입니다."
현대자동차경영관 지하 1층 식당의 운영 시간은 어떻게 되나요?,"현대자동차경영관 지하 1층 식당은 평일 오전 8시부터 오후 6시까지 운영됩니다. 학생들을 위한 다양한 아침식사 메뉴와 점심식사를 제공하며, 주로 한식과 양식 메뉴가 준비되어 있습니다."
타이거플라자에서 이용할 수 있는 편의시설은 무엇인가요?,"타이거플라자에는 다양한 음식점과 카페, 편의점, 서점 등이 위치해 있습니다. 학생들은 식사 외에도 필요한 물품을 구입하거나 휴식을 취할 수 있는 공간입니다."
공학관에 공부하기 좋은 공간이 어디에 있을까요?,공학관 2층에 위치한 해동도서관은 공부하기 좋은 공간으로 추천합니다. 조용한 분위기와 다양한 스터디룸이 준비되어 있어 편안하게 공부할 수 있습니다.
국제관 교직원식당의 가격대와 특징은 무엇인가요?,"국제관 교직원식당은 고급스러운 정식 메뉴를 제공하며 가격은 약 7,000원 정도입니다. 주로 교수님들이 이용하며, 학생들은 잘 이용하지 않습니다."
경영별관 파라(PARA) 카페테리아의 특징은 무엇인가요?,"경영별관 파라(PARA)는 커피 전문점과 냉장식품류, 빵집이 함께 있는 독특한 구성의 카페테리아입니다. 베리에이션 커피 음료가 저렴하고 편의점과 크라운베이커리가 있어 다양한 음식과 음료를 즐길 수 있었습니다."
법학관 신관 카페테리아의 장단점은 무엇인가요?,"법학관 신관 카페테리아는 면류와 샌드위치, 햄버거가 맛있기로 유명했습니다. 그러나 위치가 신법학관 5층에 있어 접근성이 떨어지고 규모가 작아 점심시간에는 혼잡했습니다. 2014년에 폐쇄되었습니다."
인촌로1빌딩에 있던 편의점은 어떻게 되었나요?,인촌로1빌딩에 있던 편의점은 현재 폐점된 상태입니다.
애기능생활관 스낵바의 메뉴와 가격대는 어떻게 되나요?,"애기능생활관 스낵바는 다양한 라면과 김밥, 쫄면, 냉면 등을 판매하며 라면의 가격은 1,000원에서 1,500원 정도입니다. 식권발급기를 통해 주문할 수 있으며, 주로 학생들이 이용합니다."
과학도서관 지하의 가게들은 어떻게 되었나요?,과학도서관 지하의 모든 가게는 2018년 현재 폐쇄된 상태입니다.
안암병원 호브노브 카페는 어떤 특징이 있었나요?,"안암병원 호브노브 카페는 병원 건물 8층에 위치하여 주로 병원 보호자가 이용했습니다. 학생들은 잘 이용하지 않았으며, 미역국의 가격은 8,000원 정도였습니다. 2015년 겨울에 문을 닫았습니다."
한국학관 식당의 특징은 무엇인가요?,"한국학관 식당은 1끼에 4,000원 정도의 메뉴를 제공하며, 주로 민족문화연구원 알바생이나 연구원들이 이용했습니다. 2013년에 폐쇄되었습니다."
정릉 캠퍼스의 호림관 식당은 어떻게 되었나요?,정릉 캠퍼스의 호림관 식당은 보건과학대학의 안암동 자연계 캠퍼스 이전으로 인해 폐점되었습니다.
화정체육관은 언제 건립되었나요?,화정체육관은 2006년에 건립되었습니다.
화정체육관의 위치는 어디인가요?,화정체육관은 서울특별시 성북구 안암로 145 (안암동 5가)에 위치해 있습니다.
화정체육관의 좌석 규모는 얼마나 되나요?,"화정체육관의 좌석 규모는 총 4,025석입니다."
화정체육관의 운영 주체는 누구인가요?,화정체육관의 운영 주체는 고려중앙학원입니다.
화정체육관은 주로 어떤 용도로 사용되나요?,"화정체육관은 주로 스포츠 경기와 다양한 행사, 공연 등의 용도로 사용됩니다."
화정체육관에서 어떤 스포츠 팀이 활동하나요?,화정체육관에서는 고려대학교의 농구팀이 주요 활동을 하고 있습니다.
화정체육관 근처에 있는 주요 랜드마크는 무엇인가요?,화정체육관 근처에는 고려대학교 캠퍼스와 여러 학부 건물들이 위치해 있습니다.
화정체육관의 공식 명칭은 무엇인가요?,화정체육관의 공식 명칭은 'HwaJung Tiger Dome'입니다.
화정체육관을 방문하려면 어떤 교통수단을 이용하는 것이 편리한가요?,화정체육관은 서울 지하철 6호선 안암역에서 도보로 접근할 수 있습니다.
화정체육관 내부에는 어떤 시설이 갖추어져 있나요?,화정체육관 내부에는 경기장 외에도 다양한 편의시설과 선수들을 위한 공간이 갖추어져 있습니다.
화정체육관은 언제 준공되었나요?,화정체육관은 2006년에 준공되었습니다.
화정체육관의 좌석 규모는 어떻게 되나요?,"화정체육관은 4,025석 규모의 스탠드 관람석과 바닥에 설치할 수 있는 4,032석 의자를 합해 행사 시 8,057명을 수용할 수 있습니다."
화정체육관까지 어떻게 갈 수 있나요?,화정체육관은 고려대역 3번 출구에서 마을버스 성북 20번을 타고 고려대아이스링크 정류장에서 하차한 후 약 5분 정도 걸으면 도착합니다. 또한 안암역에서 의과대학 뒷길과 생명과학관을 따라 약 15분 정도 걸어도 도착할 수 있습니다.
화정체육관은 어떤 시설을 갖추고 있나요?,"화정체육관은 지상 3층 피트니스 센터, 지상 2층 관람석, 조깅 트랙, 에어로빅실, 지상 1층 관람석, 강의실, 매점, 로비, 지하 1층 주경기장, 스쿼시실, 암벽 등반장, 체조실, 지하 2층 체육 다목적실, 지하 3층 보조 경기장을 갖추고 있습니다."
화정체육관 근처에 주차장이 있나요?,"화정체육관 근처에는 유료 주차장이 있으며, 고대병원 장례식장 주차장을 이용하면 편리합니다."
화정체육관은 어떤 행사를 주로 개최하나요?,"화정체육관은 한국대학농구리그에 참여하는 고려대학교 농구부의 홈구장이며, 대형 축제인 입실렌티와 다양한 체육 행사들을 주최합니다."
화정체육관의 연면적은 얼마나 되나요?,"화정체육관의 연면적은 18,179㎡이며, 지하 3층 지상 3층 규모로 국내 대학 중 최대 크기의 체육관입니다."
화정체육관의 다른 특징은 무엇인가요?,"화정체육관은 고려대학교 서울캠퍼스 내 빙상장, 종합 운동장과 인접해 있으며, 2006년 고려대학교 개교 100주년을 맞아 옛 고려대 노천극장 자리에 건립되었습니다."
고려대학교 안암병원은 언제 설립되었나요?,고려대학교 안암병원은 1991년 10월 8일에 설립되었습니다.
고려대학교 안암병원은 어디에 위치해 있나요?,고려대학교 안암병원은 서울특별시 성북구 안암동에 위치해 있습니다.
고려대학교 안암병원은 어떤 특성을 가지고 있나요?,"고려대학교 안암병원은 상급종합병원이며, 권역응급의료센터로 지정되어 있습니다."
고려대학교 안암병원은 어떤 병원들과 함께 상급종합병원으로 분류되나요?,"고려대학교 안암병원은 서울대학교병원, 강남세브란스병원, 서울성모병원 등과 함께 서울특별시의 상급종합병원으로 분류됩니다."
고려대학교 안암병원은 어떤 학술적 배경을 가지고 있나요?,"고려대학교 안암병원은 고려대학교 의과대학 부속병원으로, 고려대학교 중의 중요한 학술기관 중 하나입니다."
고려대학교 안암병원은 어떤 응급의료 기관으로 지정되어 있나요?,고려대학교 안암병원은 서울동북권역의 권역응급의료센터로 지정되어 있습니다.
고려대학교 안암병원은 어느 대학의 부속병원인가요?,고려대학교 안암병원은 고려대학교 의과대학의 부속병원입니다.
고려대학교 안암병원의 주요 협력 병원들은 어디인가요?,"고려대학교 안암병원은 고려대학교 구로병원, 고려대학교 안산병원 등과 협력하고 있습니다."
고려대학교 안암병원의 전경을 볼 수 있는 이미지는 어디에서 찾을 수 있나요?,고려대학교 안암병원의 전경 이미지는 나무위키 고려대학교 안암병원 문서에서 확인할 수 있습니다.
고려대학교 안암병원의 주요 역할은 무엇인가요?,"고려대학교 안암병원은 교육, 연구, 진료를 주요 역할로 하며, 특히 연구중심병원으로서의 역할을 중요시하고 있습니다."
고려대학교 안암병원에 어떻게 가야 하나요?,"지하철 6호선 안암역 1번 출구가 가장 가깝습니다. 안암역 1번 출구와 병원 앞을 연결하는 에스컬레이터를 통해 편리하게 이동할 수 있습니다. 시내버스로는 273번, 1111번, 1112번, 2115번, 마을버스 성북04번을 이용할 수 있습니다."
고려대학교 안암병원 본관의 규모는 어떻게 되나요?,"고려대학교 안암병원 본관은 지상 8층 규모로, 1991년에 준공되었습니다. 2023년 7월에는 외벽 리모델링 및 증축 조감도가 공개되었습니다."
고려대학교 안암병원 신관에 대해서 알려주세요.,"고려대학교 안암병원 신관은 2023년 7월에 준공되었습니다. 고도제한이 풀려 기존의 병원보다 더 높게 지어질 예정이며, KU-MAGIC Project Zero의 일환으로 최첨단 융복합의학센터가 신축될 예정입니다."
고려대학교 안암병원 장례식장은 어디에 있나요?,고려대학교 안암병원 장례식장은 의과대학 맞은편에 위치해 있습니다. 정확한 준공 연도나 규모에 대한 정보는 제공되지 않았습니다.
고려대학교 안암병원에는 어떤 진료과목이 있나요?,"고려대학교 안암병원은 46개의 진료과목을 운영하고 있으며, 장기 이식 관리센터, 권역응급의료센터, 로봇수술센터 등 여러 센터가 포함된 3차 종합전문병원입니다."
고려대학교 안암병원의 역사에 대해 알려주세요.,"고려대학교 안암병원은 1941년 경성여자의학전문학교 부속병원으로 개원하였고, 이후 여러 과정을 거쳐 1991년 서울 성북구 고려대로 73에 고려대학교 안암병원으로 신축 이전하여 개원하였습니다."
고려대학교 안암병원에서 편의시설은 어디에 있나요?,"고려대학교 안암병원 내원객들이 주로 출입하는 현관 로비는 2층에 있으며, 진료과 대부분이 2층 및 3층에 위치해 있습니다. 병원 안쪽에는 카페, 편의점, 의료기기점, 죽가게, 핫도그 가게, 하나은행 등 편의시설이 2층에서 4층까지 위치해 있습니다."
고려대학교 안암병원 화정의학연구동은 어디에 있나요?,"화정의학연구동은 안암병원 뒤에 위치해 있으며, 병원 뒤로는 고려대학교 의과대학이 있습니다."
고려대학교 안암병원에서는 어떤 진료과목을 제공하나요?,"고려대학교 안암병원은 내과, 외과, 신경과, 정신건강의학과, 피부과, 안과, 이비인후과, 치과 등 다양한 진료과목을 제공하고 있습니다."
고려대학교 안암병원에 어떻게 방문할 수 있나요?,"고려대학교 안암병원은 서울특별시 성북구에 위치해 있으며, 지하철 6호선 안암역에서 도보로 접근할 수 있습니다."
고려대학교의 역사적인 랜드마크는 무엇이 있나요?,"고려대학교의 대표적인 역사적인 랜드마크로는 중앙광장, 인촌기념관, 호암교수가 있습니다."
고려대학교 안암캠퍼스에 있는 도서관은 어떤 시설을 갖추고 있나요?,"고려대학교 안암캠퍼스에는 다양한 도서관 시설이 있으며, 해동도서관은 최신 시설을 갖추고 있어 학생들이 학습하고 연구하기에 좋은 환경을 제공합니다."
고려대학교에서 진행되는 주요 행사는 무엇이 있나요?,"고려대학교에서는 연중 다양한 학술 행사, 축제, 스포츠 경기 등이 개최되며, 대표적인 행사로는 고연전, 교내 축제, 학술 심포지엄 등이 있습니다."
고려대학교 안암캠퍼스 내에서 공부하기 좋은 장소는 어디인가요?,"고려대학교 안암캠퍼스에는 중앙도서관과 각 단과대학 건물 내 스터디룸 등이 있으며, 조용하고 쾌적한 환경에서 공부할 수 있습니다."
고려대학교의 주요 연구시설은 어디에 위치해 있나요?,"고려대학교의 주요 연구시설은 자연과학대학, 공과대학, 의과대학 등 캠퍼스 내 다양한 건물에 위치해 있으며, 최신 연구 장비와 시설을 갖추고 있습니다."
고려대학교 안암병원의 응급의료센터는 어떻게 운영되나요?,"고려대학교 안암병원의 응급의료센터는 24시간 운영되며, 응급환자에게 신속하고 전문적인 의료 서비스를 제공합니다."
고려대학교에서 운동을 즐길 수 있는 시설은 어디인가요?,"고려대학교에는 체육관, 운동장, 수영장 등 다양한 운동 시설이 있어 학생들이 자유롭게 운동을 즐길 수 있습니다."
고려대학교 안암캠퍼스 내에서 식사를 할 수 있는 장소는 어디인가요?,"고려대학교 안암캠퍼스 내에는 학생식당, 카페테리아, 다양한 음식점이 있어 학생들이 편리하게 식사를 할 수 있습니다."
고려대학교 안암병원의 병상 수는 몇 개인가요?,"고려대학교 안암병원은 1,048병상을 보유하고 있습니다."
고려대학교 안암병원의 전화번호는 무엇인가요?,고려대학교 안암병원의 전화번호는 1577-0083입니다.
고려대학교 안암병원은 어떤 국제 인증을 받았나요?,고려대학교 안암병원은 국제의료기관 평가위원회(JCI)의 인증을 받았습니다.
고려대학교 안암병원은 어느 학회에서 수상했나요?,고려대학교 안암병원은 미국 보건의료정보관리시스템협회(HIMSS)의 HIMSS22 APAC 컨퍼런스에서 수상했습니다.
고려대학교 안암병원 신관의 주요 특징은 무엇인가요?,"고려대학교 안암병원 신관은 최첨단 융복합의학센터로서, 기존 병원보다 더 높은 건물로 지어질 예정이며, 다양한 편의 시설과 의료 시설이 포함될 예정입니다."
고려대학교 안암학사는 어디에 위치해 있나요?,고려대학교 안암학사는 서울캠퍼스 안암역 1번과 2번 출구 사이의 개운사길을 따라 들어가면 만날 수 있습니다.
안암학사에 있는 학생동의 구성은 어떻게 되나요?,"안암학사의 학생동은 남학생동(A동, B동)과 여학생동(D동)으로 구성되어 있으며, 모두 3인 1실 시스템입니다."
안암학사의 1동(A동)에는 어떤 특징이 있나요?,"안암학사의 1동(A동)은 남학생들이 거주하며, 식당과 연결되어 있습니다. 1층의 경비 한 분이 1, 2동 학생들을 관리하고 있습니다."
안암학사의 2동(B동)은 어떤 용도로 사용되나요?,"안암학사의 2동(B동)은 주로 남학생들이 거주하며, 지하1층과 1층, 2층 일부는 외국인 학생 기숙사로 사용됩니다."
안암학사의 관리동(C동)에는 어떤 시설이 있나요?,"안암학사의 관리동(C동)에는 지하 1층에 편의점, 세탁소, 창고가 있으며, 1층에 식당, 2층에 스튜던트 센터와 기숙사 행정실, 3층에 헬스장, 탁구장, 피아노 연습실, 독서실이 있습니다."
프런티어관(G동)은 어떤 기능을 하나요?,"프런티어관(G동)은 신관으로, 주로 여학생들을 더 많이 수용하며, 시설이 최신식입니다."
고시동(V동)은 어떤 학생들이 주로 이용하나요?,"고시동(V동)은 주로 고시 준비를 하는 학생들이 이용하며, 학습 환경이 잘 갖추어져 있습니다."
안암 글로벌하우스는 언제 완공되었나요?,안암 글로벌하우스는 2013년 9월에 완공되었습니다.
CJ International House는 어떤 역할을 하나요?,CJ International House는 주로 외국인 학생들이 거주하는 국제기숙사입니다.
안암학사 학생동의 사생회는 무엇인가요?,"안암학사 학생동의 사생회는 사생대표들의 모임으로, 중간/기말고사 기간 간식행사, 보물찾기 행사 등을 기획하며, 사생회에 들어가면 여러 가지 혜택이 있습니다."
고려대학교 CJ International House는 어떤 시설인가요?,"CJ International House는 고려대학교 내 외국인 교원을 위한 기숙사로, 현재는 재건축 중입니다. 완공 목표는 2020년 2월이며, 재건축 이후 외국인 학생들도 이용할 수 있게 됩니다."
Anam Global House의 신청 조건은 무엇인가요?,"Anam Global House는 대학원생, 특히 법학전문대학원생을 위한 기숙사로, 외국인 대학원생이 우선입니다. 6개월 또는 4개월 단위로 신청할 수 있으며, 6개월 신청자가 우선순위가 높습니다."
Anam Global House의 기숙사비는 얼마인가요?,"Anam Global House의 기숙사비는 한 달 관리비가 약 50만원이며, 학기 초에 일시불로 내야 합니다. 6개월 신청자는 300만원, 4개월 신청자는 200만원입니다."
Anam Global House의 시설은 어떤가요?,"Anam Global House는 2인 1실 시스템이지만, 각 방은 개인 공간으로 분리되어 있습니다. 화장실과 샤워실도 별개의 공간으로 분리되어 있으며, 층별로 스터디룸과 열람실이 마련되어 있습니다. 1층에는 외국인을 위해 냉장고와 조리시설도 갖추고 있습니다."
고려대학교의 프런티어관은 누구를 위한 기숙사인가요?,"프런티어관은 대학원생을 위한 기숙사로, 대학원생 TO는 Anam Global House로 밀려났습니다. 기숙사비는 주변 시세와 비슷한 수준이었으나, 최근에는 기숙사비가 올라 대학원생들의 불만이 많습니다."
고려대학교 외국인기숙사의 현재 상태는 어떤가요?,"고려대학교 외국인기숙사는 현재 재건축 중이며, 완공 목표는 2020년 2월입니다. 재건축 이후 외국인 교원뿐만 아니라 외국인 학생들도 입주할 수 있게 됩니다. 2020년 12월과 2021년 1월에는 코로나19 상황으로 인해 생활치료센터로 사용되었습니다."
Anam Global House의 단점은 무엇인가요?,"Anam Global House는 침실이 각방으로 분리되어 있어 개인 공간이 확보되지만, 층별 카드 사용, 협소한 세탁실 등 생각보다 불편한 점도 있습니다. 그러나 층별 스터디룸과 열람실이 있어 대학원생들에게는 유리한 점도 있습니다."
고려대학교 기숙사의 청소는 어떻게 이루어지나요?,고려대학교 기숙사 화장실 청소는 2주에 한 번씩 청소 아주머니들이 해주십니다.
고려대학교 프런티어관의 입사 조건은 무엇인가요?,"프런티어관은 학점만 잘 나오면 계속 있을 수 있으며, 여학생은 2:1 경쟁률이 나옵니다. 남학생의 경우 2점대 학점으로도 재입사에 성공한 사례가 있습니다."
Anam Global House에서 제공하는 식사 서비스는 무엇인가요?,Anam Global House는 아침 8시 30분에 테이크 아웃 식단을 제공합니다. 하지만 이로 인해 여학생들이 받는 데에 차질이 생길 예정입니다.
안암학사는 어디에 위치해 있나요?,안암학사는 안암역 1번과 2번 출구 사이의 개운사길을 계속 따라 들어가다 보면 만날 수 있습니다.
안암학사에는 어떤 기숙사가 있나요?,"안암학사에는 크게 학생동(구관), 프런티어관(신관), 외국인기숙사, 고시동이 있습니다."
구관 학생동의 입주 가능 인원은 얼마인가요?,"구관 학생동은 남학생동이 약 580명, 여학생동이 250명 정도 입주 가능합니다."
프런티어관 입사 우선권은 어떻게 부여되나요?,프런티어관의 신입생 선발은 거리로 우선권을 부여합니다.
CJ International House는 언제 완공되었나요?,CJ International House는 2013년 9월에 완공되었습니다.
학생동의 샤워실과 화장실은 어떻게 구성되어 있나요?,학생동의 샤워실과 화장실은 층마다 하나씩 있어 공용으로 사용합니다.
관리동(C동)에는 어떤 시설이 있나요?,"관리동(C동)에는 지하 1층에 편의점과 세탁소, 1층에 식당, 2층에 스튜던트 센터와 기숙사 행정실, 3층에 헬스와 탁구장, 피아노 연습실, 독서실이 있습니다."
안암학사 학생동의 방 시스템은 어떻게 되어 있나요?,안암학사 학생동의 방 시스템은 3인 1실 시스템입니다.
고시동(V동) 입사는 어떻게 이루어지나요?,고시동(V동) 입사는 입사시험을 쳐서 거주자를 선발합니다.
안암학사 편의점의 운영 시간은 어떻게 되나요?,안암학사 편의점은 24시간 운영합니다.
관리동(C동)의 식당 이용 방법은 어떻게 되나요?,"관리동(C동)의 식당은 학생증을 태그해 들어가는 시스템이며, 아워홈에서 운영합니다. 선택제로 운영되어 원하는 만큼 식사를 구매할 수 있습니다."
CJ International House와 Anam Global House의 차이점은 무엇인가요?,"CJ International House는 2013년에 완공된 국제기숙사이고, Anam Global House는 외국인기숙사입니다. 구체적인 차이는 명확히 서술되지 않았습니다."
프런티어관(G동)의 특징은 무엇인가요?,"프런티어관(G동)은 신관으로 불리며, 주로 신입생과 여학생들을 많이 수용합니다."
안암학사의 사생회는 어떤 역할을 하나요?,"사생회는 학년에 상관없이 기숙사에 계속 입사할 수 있는 혜택을 제공하며, 중간/기말고사 기간 간식행사, 보물찾기 행사 등을 기획합니다."
구관 여학생동(D동/3동)의 특이사항은 무엇인가요?,"구관 여학생동(D동/3동)은 여학생들이 거주하며, 벌레가 많다는 특이사항이 있습니다."
고려대학교 내 기숙사 옵션은 무엇이 있나요?,"고려대학교에는 Anam International House 고시동(V동), CJ International House 2동(B동) 등이 있습니다."
CJ International House 2동(B동)에 대해 알려주세요.,CJ International House 2동(B동)은 고려대학교의 국제 학생들을 위한 기숙사입니다.
Anam International House 고시동(V동)의 시설에 대해 알고 싶어요.,"Anam International House 고시동(V동)은 고려대학교의 기숙사 중 하나로, 학생들을 위한 숙소를 제공합니다."
고려대학교에는 어떤 국제 학생 기숙사가 있나요?,고려대학교에는 Anam International House 고시동(V동)과 CJ International House 2동(B동) 등의 국제 학생 기숙사가 있습니다.
고려대학교 기숙사 시설은 어떻게 이용할 수 있나요?,"고려대학교 기숙사 시설은 주로 학생들을 위한 숙소로, 학교를 통해 신청하고 이용할 수 있습니다."
